population_id,weight_g,source,as_of_date,weight_date,current_count,current_biomass_kg,sample_size,population_name,fishgroup,environment,batch_label,input_project_id,input_project_name,year_class
00390C77-165C-4428-B2BE-6A36FC22E15C,439.47,status,2026-02-04,2024-08-16,57710.0,25361.9,,10 S21 SF AUG 24 (MAI 23),241.0027,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
A0748042-1142-4C06-A4EB-6EF71F2DAE94,7187.93,status,2026-02-04,2025-09-17,60932.0,437975.0,,10 S21 SF AUG 24 (MAI 23),241.0029,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
97B95A7F-6A7E-4698-A4CC-6F372CFD4EE7,7812.42,status,2026-02-04,2025-09-22,62255.0,486362.0,,09 S21 SF AUG 24 (MAI 23),241.0023,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
98399FB4-31AA-4FF7-80B5-70007A609D25,6888.63,status,2026-02-04,2025-10-14,78111.0,538078.0,,03 S24 SF SEP 24 (JUN 23),241.0062,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
496F4999-1FD8-43F5-B593-75AACE6033DF,6840.36,status,2026-02-04,2025-10-14,58370.0,399272.0,,03 S24 SF SEP 24 (JUN 23),241.0062,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
DB522DAF-A718-4C4B-BE03-760D7EA09218,7208.19,status,2026-02-04,2025-09-18,4761.0,34318.2,,10 S21 SF AUG 24 (MAI 23),241.0029,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
DBC1F03E-7CF1-4E3D-B906-7A7D82F8DC05,7145.2,status,2026-02-04,2025-09-23,79327.0,566807.0,,07 S24 SF AUG 24 (JUN 23),241.0044,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
76C79D43-D239-4C2E-A043-7B5EBA4F824B,7208.17,status,2026-02-04,2025-09-16,16174.0,116585.0,,10 S21 SF AUG 24 (MAI 23),241.0029,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
41217CF6-6939-4D0A-B84A-7BB9340DA09C,6944.93,status,2026-02-04,2025-10-13,3372.0,23418.3,,03 S24 SF SEP 24 (JUN 23),241.0062,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
754B000F-6936-46B8-BED7-7E8C5A2F1D30,558.43,status,2026-02-04,2024-08-07,25961.0,14497.4,,13 S24 SF AUG 24 (JUN 23),241.0008,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
9BFDCB55-248F-478E-B190-82F4AC44203F,471.0,status,2026-02-04,2024-08-07,38454.0,18111.8,,14 S24 SF AUG 24 (JUN 23),241.0014,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
81AC7D6F-3C81-4F36-9875-881C828F62E3,608.0,status,2026-02-04,2024-08-06,16568.0,10073.3,,13 S24 SF AUG 24 (JUN 23),241.0006,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
3EE492DE-CEEB-49C8-9F29-886E4274A5CE,7622.61,status,2026-02-04,2025-10-07,55010.0,419320.0,,07 S24 SF AUG 24 (JUN 23),241.0070,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
18D78436-9168-4B8D-BC58-887E3FEC52A0,471.0,status,2026-02-04,2024-08-08,64090.0,30186.4,,14 S24 SF AUG 24 (JUN 23),241.0015,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
2342CC87-05D2-4430-AFFF-8C4A48268EF4,7166.38,status,2026-02-04,2025-08-08,49827.0,357079.0,,11 S24 SF AUG 24 (JUN 23),241.0005,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
329E60E3-712D-4F96-8CB6-93CB2BC13789,418.0,status,2026-02-04,2024-08-25,21180.0,8853.24,,07 S24 SF AUG 24 (JUN 23),241.0045,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
6F75B816-A3C1-4178-A6D1-9448E3E5BC58,458.0,status,2026-02-04,2024-08-16,4244.0,1943.75,,10 S21 SF AUG 24 (JUN 23),241.0024,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
4E807554-D933-44DF-8331-A0B51B0E1D1A,608.0,status,2026-02-04,2024-08-06,24277.0,14760.4,,11 S24 SF AUG 24 (APR 23),241.0002,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
7D1CB01D-1469-4D0A-BD39-A540A30048F2,330.0,status,2026-02-04,2024-09-03,37124.0,12250.9,,03 S24 SF SEP 24 (JUN 23),241.0064,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
5F6C18DA-53AF-4978-81EC-A5C15E95DE1E,7027.75,status,2026-02-04,2025-10-13,81572.0,573268.0,,03 S24 SF SEP 24 (JUN 23),241.0062,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
2619BD88-A11D-4313-A4BA-A65B8560E494,7862.37,status,2026-02-04,2025-09-15,83310.0,655014.0,,13 S24 SF AUG 24 (JUN 23),241.0010,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
5A6F7D7D-307C-4E78-ABE3-A7045D1F06A4,7145.19,status,2026-02-04,2025-09-24,19981.0,142768.0,,07 S24 SF AUG 24 (JUN 23),241.0044,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
5C097700-1C30-4DE7-A16D-A775C72F5722,7114.53,status,2026-02-04,2025-10-13,40434.0,287669.0,,01 S24 SF SEP 24 (JUN 23),241.0066,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
699A143C-A08D-4851-98FE-AB39139EB817,7580.81,status,2026-02-04,2025-10-06,20048.0,151980.0,,07 S24 SF AUG 24 (JUN 23),241.0070,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
C9D91AE7-D11E-4648-A22C-AFCA983522F3,7552.98,status,2026-02-04,2025-10-08,50016.0,377770.0,,12 S21 SF AUG 24 (MAI 23),241.0031,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
C15B1D71-F402-452F-B864-B096A4EE255E,6529.13,status,2026-02-04,2025-09-25,43951.0,286962.0,,06 S24 SF AUG 24 (JUN 23),241.0035,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
1C6AE733-70C8-4B48-B724-B1D36216AA27,6585.37,status,2026-02-04,2025-09-24,43371.0,285614.0,,06 S24 SF AUG 24 (JUN 23),241.0035,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
0E4FD024-8D77-4C25-A82C-B35DE976C229,608.0,status,2026-02-04,2024-08-06,32341.0,19663.3,,11 S24 SF AUG 24 (JUN 23),241.0004,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
EE0529B4-9751-4420-AF3E-B8F45892F000,330.0,status,2026-02-04,2024-09-03,8571.0,2828.43,,03 S24 SF SEP 24 (JUN 23),241.0060,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
0A8D5CD7-37D9-4B37-AE36-C7844229951A,434.94,status,2026-02-04,2024-09-01,43844.0,19069.3,,02 S24 SF SEP 24 (JUN 23),241.0054,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
A05E3C2B-4976-4792-8679-CD658A32EF14,352.28,status,2026-02-04,2024-08-19,36011.0,12685.8,,12 S21 SF AUG 24 (MAI 23),241.0025,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
39BBCD92-B444-402D-B3D5-CE254CBA45F8,409.0,status,2026-02-04,2024-09-01,32121.0,13137.5,,02 S24 SF SEP 24 (JUN 23),241.0053,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
11B353CC-E8F0-4973-9FC2-CFFA68D271DF,434.0,status,2026-02-04,2024-08-08,37468.0,16261.1,,16 S24 SF AUG 24 (JUN 23),241.0020,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
6DA32831-054A-4B1C-8D23-D10EC8815CC6,540.0,status,2026-02-04,2024-08-15,46216.0,24956.6,,09 S21 SF AUG 24 (MAI 23),241.0022,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
BE6BDA41-6266-4C9C-94C8-D1FF28A0243A,6529.11,status,2026-02-04,2025-09-27,1855.0,12111.5,,06 S24 SF AUG 24 (JUN 23),241.0035,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
C45FFBC2-8279-49DF-A766-D3CB27EDEAD7,7132.5,status,2026-02-04,2025-09-01,80787.0,576213.0,,14 S24 SF AUG 24 (JUN 23),241.0017,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
40C3E9BF-E9A0-4008-9BD0-D666B832AD48,425.89,status,2026-02-04,2024-09-02,67334.0,28676.7,,02 S24 SF SEP 24 (JUN 23),241.0056,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
1ACDCEAA-785F-4DE7-9887-D8772D5AB70A,7552.99,status,2026-02-04,2025-10-09,36451.0,275314.0,,12 S21 SF AUG 24 (MAI 23),241.0031,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
E6E69852-CDDB-4687-A0B0-D89C24D28FBA,471.0,status,2026-02-04,2024-08-07,25636.0,12074.6,,14 S24 SF AUG 24 (JUN 23),241.0013,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
9C7DDABC-465C-44ED-942E-DA9F242A484C,7145.19,status,2026-02-04,2025-09-23,59321.0,423860.0,,07 S24 SF AUG 24 (JUN 23),241.0044,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
121B1091-A6D7-4949-8294-DAACF9A6FBB6,536.0,status,2026-02-04,2024-08-25,24578.0,13173.8,,07 S24 SF AUG 24 (JUN 23),241.0039,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
EC54C8D5-2C7F-4923-9C77-DC9726170ABA,6532.68,status,2026-02-04,2025-09-19,29380.0,191930.0,,04 S24 SF SEP 24 (JUN 23),241.0068,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
09A2306C-B73A-4F95-9C39-DF4F96C305B2,418.0,status,2026-02-04,2024-08-24,75950.0,31747.1,,06 S24 SF AUG 24 (JUN 23),241.0036,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
4D056845-39C5-4B26-9EB3-E183FD55C6D8,418.0,status,2026-02-04,2024-08-24,43400.0,18141.2,,06 S24 SF AUG 24 (JUN 23),241.0034,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
BEF1CCEC-F23F-4A1E-B941-E74197E3579A,330.0,status,2026-02-04,2024-09-04,60000.0,19800.0,,01 S24 SF SEP 24 (JUN 23),241.0059,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
5252A0D4-30D8-4114-92D1-E7D97B137EB7,7289.06,status,2026-02-04,2025-09-03,47994.0,349831.0,,16 S24 SF AUG 24 (JUN 23),241.0018,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
D5E8AF79-43C3-4D0A-B0EE-E8993D0F490D,536.0,status,2026-02-04,2024-08-26,24578.0,13173.8,,07 S24 SF AUG 24 (JUN 23),241.0043,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
942BBE64-F4EA-40E5-8EB0-EC4AFA24A88E,7622.61,status,2026-02-04,2025-10-08,12396.0,94489.9,,07 S24 SF AUG 24 (JUN 23),241.0070,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
F565F56E-6C1F-4BE3-A5D9-F1533C7A5B61,428.24,status,2026-02-04,2024-09-04,49862.0,21352.9,,04 S24 SF AUG 24 (JUN 23),241.0032,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
E5091195-8565-4E6C-B1B1-F347B8869981,330.0,status,2026-02-04,2024-09-04,29877.0,9859.41,,01 S24 SF SEP 24 (JUN 23),241.0065,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
C1F0568D-E198-41C3-A723-F3D9CF205711,7862.37,status,2026-02-04,2025-09-16,46901.0,368753.0,,13 S24 SF AUG 24 (JUN 23),241.0010,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
AE7C2BCD-E497-4619-86DB-F51B39C57ED7,330.0,status,2026-02-04,2024-09-04,39810.0,13137.3,,04 S24 SF SEP 24 (JUN 23),241.0067,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
5FB812F2-F6B0-4FBF-B41F-F92E2E9D4884,6532.69,status,2026-02-04,2025-09-18,82377.0,538143.0,,04 S24 SF SEP 24 (JUN 23),241.0068,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
10EA38AE-39B2-4B9A-B0DF-F9CF22FDEB7D,7114.54,status,2026-02-04,2025-10-11,82469.0,586729.0,,01 S24 SF SEP 24 (JUN 23),241.0066,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
476F3453-E888-4803-804E-FC1C3B0A20CE,385.28,status,2026-02-04,2024-09-03,52752.0,20324.1,,02 S24 SF SEP 24 (JUN 23),241.0063,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
A9CDC6AA-B507-4BD1-A782-FE209029B2A3,7031.31,status,2026-02-04,2025-10-15,19741.0,138805.0,,03 S24 SF SEP 24 (JUN 23),241.0062,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
9926331D-F717-4470-8FD7-FEA315A5D8A2,7132.5,status,2026-02-04,2025-09-02,21797.0,155467.0,,14 S24 SF AUG 24 (JUN 23),241.0017,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
51B9869C-06E8-43D4-AF37-FF9CBB85F63E,536.0,status,2026-02-04,2024-08-26,7532.0,4037.15,,08 S24 SF AUG 24 (JUN 23),241.0047,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
A776E159-5475-489B-B4A5-00554A76AAB8,6106.45,status,2026-02-04,2025-03-24,15475.0,94497.3,,05 S24 SF MAR 24 (NOV 22),241.0050,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
2E52DFBA-2DFC-4898-885C-0067E9618789,6612.19,status,2026-02-04,2025-03-31,48253.0,319058.0,,06 S24 SF MAR 24 (NOV 22),241.0048,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
D4C0469F-46BD-43ED-993E-01088CFFC4B4,6272.33,status,2026-02-04,2025-04-01,41552.0,260628.0,,06 S24 SF MAR 24 (NOV 22),241.0048,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
9761ED0C-6B0D-4268-B16D-01F00FBE3E5F,605.0,status,2026-02-04,2024-04-11,47030.0,28453.2,,02 S03 SF MAR/APR 24 (NOV 22),241.0026,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
3FD49951-D412-41CD-A7D1-0AD29A7DD72B,6307.31,status,2026-02-04,2025-04-25,33487.0,211213.0,,03 S03 SF MAR/APR 24 (NOV 22),241.0042,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
DCFB2391-84C7-41F9-B044-0D93430FE562,6763.56,status,2026-02-04,2025-02-28,77835.0,526442.0,,08 S03 SF MAR 24 (NOV 22),241.0035,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
A0CC578C-F1FC-48C5-ACA6-0E45F457E370,6170.27,status,2026-02-04,2025-03-19,80010.0,493683.0,,06 S24 SF MAR 24 (NOV 22),241.0015,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
0E620197-DD00-4F94-8C43-0F62325EE69D,6763.56,status,2026-02-04,2025-03-03,31500.0,213052.0,,08 S03 SF MAR 24 (NOV 22),241.0035,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
B21E9FDF-8700-4A72-83B7-114478D2B73F,6093.86,status,2026-02-04,2025-03-17,58908.0,358977.0,,02 S03 SF MAR/APR 24 (NOV 22),241.0037,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
AA8C247C-D638-4508-AF2C-1687DBBD98BA,1454.24,status,2026-02-04,2024-07-04,167230.0,243192.0,,08 S03 SF MAR 24 (NOV 22),241.0018,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
89F785C8-E5BA-4F3D-91B5-18AE87CE650A,6106.45,status,2026-02-04,2025-03-24,86536.0,528428.0,,05 S24 SF MAR 24 (NOV 22),241.0050,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
ED1362A0-9062-458B-BF86-1DB8EB45C8E0,6045.97,status,2026-02-04,2025-04-28,97781.0,591181.0,,03 S03 SF MAR/APR 24 (NOV 22),241.0043,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
7A95A785-895A-4C56-8A8A-1DD6689A9DF0,6105.65,status,2026-02-04,2025-03-28,21997.0,134306.0,,05 S24 SF MAR 24 (NOV 22),241.0050,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
1220D851-57F0-4433-A9CE-299A64E61C4D,6093.85,status,2026-02-04,2025-03-18,43601.0,265698.0,,02 S03 SF MAR/APR 24 (NOV 22),241.0037,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
FF6989A4-003B-45AC-82A6-29A4549B4B06,6156.08,status,2026-02-04,2025-04-15,16383.0,100855.0,,05 S24 SF MAR 24 (NOV 22),241.0053,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
E17633E2-A6E1-4D6B-9499-2B461572EB52,5824.64,status,2026-02-04,2025-03-28,83193.0,484569.0,,07 S24 SF MAR 24 (NOV22),241.0051,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
D6026881-30D5-48FB-8536-2B4F79255A77,6200.09,status,2026-02-04,2025-03-20,88026.0,545769.0,,02 S03 SF MAR/APR 24 (NOV 22),241.0036,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
C4726F8A-840B-44FF-B639-2DC3B11B1391,370.0,status,2026-02-04,2024-03-14,93294.0,34518.8,,07 S24 SF MAR 24 (NOV22),241.0006,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
65C3DECB-3A9A-41D7-BB63-2F0D824F4FF7,6158.12,status,2026-02-04,2025-04-16,60315.0,371427.0,,05 S24 SF MAR 24 (NOV 22),241.0053,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
02A5ED88-C4EF-4F50-9847-313B8DB4F236,5976.82,status,2026-02-04,2025-04-22,60621.0,362321.0,,07 S24 SF MAR 24 (NOV22),241.0052,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
2C3F8CF0-DAEF-44E9-93DE-361AB303879A,423.49,status,2026-02-04,2024-03-14,112328.0,47569.4,,06 S24 SF MAR 24 (NOV 22),241.0011,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
BDB99FE3-FA95-425C-BD30-3B5B10CB7FDB,5723.17,status,2026-02-04,2025-04-23,63346.0,362540.0,,04 S03 SF APR 24 (NOV 22),241.0045,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
2B0048A7-AC4E-421C-8CA7-3CB6CE561626,588.07,status,2026-02-04,2024-04-11,105593.0,62096.4,,02 S03 SF MAR 24 (NOV 22),241.0019,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
A498E0BF-AB47-4DDF-9858-3D629FC136D4,6763.58,status,2026-02-04,2025-02-28,46298.0,313140.0,,08 S03 SF MAR 24 (NOV 22),241.0035,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
251B661F-E0A6-4AD0-9B59-40A6CE1ADC86,342.73,status,2026-02-04,2024-03-14,100397.0,34409.4,,05 S24 SF MAR 24 (NOV 22),241.0001,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
06B8E34E-C2B8-4217-8D7E-40CD9A986EAA,1210.21,status,2026-02-04,2024-07-05,185597.0,224612.0,,06 S24 SF MAR 24 (NOV 22),241.0040,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
5FD7B43A-D218-4AC8-9E0C-41D777BBADAB,6105.66,status,2026-02-04,2025-03-28,15472.0,94466.8,,05 S24 SF MAR 24 (NOV 22),241.0050,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
19A2323A-2AC2-4FB2-ADD1-432D7D68F763,5502.44,status,2026-02-04,2025-04-15,66340.0,365032.0,,04 S03 SF APR 24 (NOV 22),241.0044,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
90D7FBEB-4797-4352-8083-4B5E76D8ABBB,423.0,status,2026-02-04,2024-03-14,32180.0,13612.1,,06 S24 SF MAR 24 (NOV 22),241.0010,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
2B9CEDB5-FB46-4E76-B31B-4BD84AAAB5CE,5815.21,status,2026-02-04,2025-04-28,44516.0,258870.0,,03 S03 SF MAR/APR 24 (NOV 22),241.0042,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
B09826E0-FFE9-434A-A372-4C0141F10584,5900.0,status,2026-02-04,2025-04-28,16837.0,99338.3,,03 S03 SF MAR/APR 24 (NOV 22),241.0042,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
2C3905B5-2855-4070-AE67-4FF21FD89239,6363.65,status,2026-02-04,2025-03-27,38031.0,242016.0,,05 S24 SF MAR 24 (NOV 22),241.0050,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
1881BF6A-613E-41F4-8795-59AA64B183B6,6313.17,status,2026-02-04,2025-03-26,16234.0,102488.0,,05 S24 SF MAR 24 (NOV 22),241.0050,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
91AB3EA9-8906-4B60-8474-61C98A8F585A,4162.97,status,2026-02-04,2024-12-08,116941.0,486822.0,,05 S24 SF MAR 24 (NOV 22),241.0049,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
A99ECEAA-D4CD-401A-9CD6-6217F8455040,8324.19,status,2026-02-04,2025-04-16,23443.0,195144.0,,04 S03 SF APR 24 (NOV 22),241.0044,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
78B58A07-40EC-428F-94AD-63C2C4859B10,6091.86,status,2026-02-04,2025-03-05,14132.0,86090.1,,08 S03 SF MAR 24 (NOV 22),241.0034,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
04D62E32-5117-40F7-B993-64A99E6341B1,5881.71,status,2026-02-04,2025-04-23,7281.0,42824.7,,04 S03 SF APR 24 (NOV 22),241.0045,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
13638B06-C3C3-4E49-AC97-64BFFCE37DBE,6454.94,status,2026-02-04,2025-03-31,89805.0,579686.0,,06 S24 SF MAR 24 (NOV 22),241.0048,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
325D7167-9350-4E52-A5FD-675546455A54,6093.85,status,2026-02-04,2025-03-17,102554.0,624949.0,,02 S03 SF MAR/APR 24 (NOV 22),241.0037,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
BB53A6D5-DC04-4D78-AB7A-682CB61B2DFC,5656.1,status,2026-02-04,2025-04-29,16552.0,93619.7,,03 S03 SF MAR/APR 24 (NOV 22),241.0043,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
81983D54-E3D9-45F3-A08E-6C70E183D72B,6170.27,status,2026-02-04,2025-03-19,56000.0,345535.0,,06 S24 SF MAR 24 (NOV 22),241.0015,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
200362E5-B6F2-4C87-8FF4-6EA041FA6037,1157.98,status,2026-02-04,2024-07-04,199146.0,230608.0,,02 S03 SF MAR/APR 24 (NOV 22),241.0027,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
62C66201-8D5D-4D05-B01E-76881DDDB54D,480.0,status,2026-02-04,2024-03-14,90697.0,43534.6,,05 S24 SF MAR 24 (NOV 22),241.0002,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
56DED125-9FAB-4DCE-BBA3-7694F18A6B5C,6095.12,status,2026-02-04,2025-03-18,93756.0,571454.0,,06 S24 SF MAR 24 (NOV 22),241.0015,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
EF66F454-3BB5-45DB-9BF8-79D117D16DA8,381.85,status,2026-02-04,2024-04-12,121870.0,46536.2,,04 S03 SF APR 24 (NOV 22),241.0021,Sea,Var 2024,82A9B732-322F-4D4C-AD7C-E09ACC7F8545,Vár 2024,2024
