container_id,container_name,container_type,container_category,location_context,geography,station_name,hall_name,area_name,carrier_name,volume_m3,max_biomass_kg,hierarchy_role,parent_container_id,parent_container_name,active,source_container_id,source_official_id,source_org_unit_id
1478,J7,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,6FE8022F-8432-4C7A-86D6-F222B51AE070,Uppistova 2;12097,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
419,J8,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,EC19289A-D6D3-427E-8D62-84C315C9ACBF,Uppistova 2;12098,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
163,J9,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,61D5A7AA-3C7C-43D3-B38E-268F9EBD6B52,Uppistova 2;12099,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
444,K1,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,43AFD8CE-E3A6-4B78-B69D-8E4D09408FA0,Uppistova 2;12105,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
5918,K1,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,7614DFF3-868C-4C36-897C-8CA7ACD2825A,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
311,K10,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,9A938D32-B5F7-4730-B1CF-6033A15899E6,Uppistova 2;12114,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
5955,K10,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,C2E0F1B5-32AF-44E0-A239-D3DC06BA0F25,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6034,K11,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,DFDD38B9-90BE-4A5D-A4E0-D284560759F9,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
162,K11,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,C1D25C21-6005-4C44-B549-2650128E648C,Uppistova 2;12115,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
6084,K12,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,2D9DF106-FB9F-40CF-9D4D-1529C42E8291,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
365,K12,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,A61AF406-04B2-48B0-81C7-73F4A709F1F7,Uppistova 2;12116,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
5858,K13,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,C3FBA231-4816-4B54-8D9A-294E12179D82,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
117,K13,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,8162E455-311F-43D6-8C0D-1461A4EB0DC6,Uppistova 2;12117,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
6078,K14,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,55DADC0E-7BFB-48CA-90F4-F7354763945E,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
164,K14,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,FF64A093-E645-4DCB-BE7A-26DBA4D12429,Uppistova 2;12118,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
5900,K15,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,AAE79DC6-CC6A-4362-866D-7BA158227AB9,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6018,K16,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,44B6484C-3818-427F-8224-F85930C93C8A,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6049,K17,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,F4BF56AD-7D5E-4170-AE9E-30E9A10B220B,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6065,K18,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,A4B1DA38-E62D-48C2-9D24-8F4245B4B4ED,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6043,K19,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,368EB231-8B74-4681-A9B1-0C291D429606,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5882,K2,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,E02A5AC3-E7A2-4871-9224-51F7B752898A,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
316,K2,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,C25DDC1D-20A9-4F04-8D54-633CCCC49583,Uppistova 2;12106,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
5919,K20,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,BDD17850-E185-43B4-91FD-8F456BC89627,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6081,K21,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,22CEA15F-B8DA-4E2C-BA29-0DBD2A26B376,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5874,K22,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,6075CC74-132F-42E7-AB3E-45C7357759FF,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6088,K23,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,D915BA1F-6095-42C1-B6C7-307F3226AB7E,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5884,K24,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,5BC9F199-BFE5-47DC-A977-57C99BE22193,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5857,K25,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,D61DE12A-4EAE-4B05-BB18-23FCB6D2BB93,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6087,K26,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,4F7D0D4D-7EA2-4493-A399-1DFC8A35938E,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6055,K27,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,D926BAA4-BAE7-47BD-BD71-4C16BA79787B,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5984,K28,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,A1FFF1D8-056A-4AEF-8738-8FB13C9CFE23,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5871,K29,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,805EB838-89E7-43B3-BEFD-4333C8AAC384,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
1017,K3,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,3A4C11C3-676C-4C81-9360-D3FD1F1DAA0F,Uppistova 2;12107,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
6106,K3,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,8C729F56-F3DD-47B2-9A6D-A64E206BE41C,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6001,K30,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,99814DE8-A639-4233-AB17-04DA3661C03A,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5903,K31,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,156FFABB-7018-450F-AD53-7D01638F1AA5,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5946,K32,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,D21CB2BC-5D33-4AD7-B044-B8DF57B708E6,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5867,K33,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,61700EAC-51B0-48DD-BD06-3E6D95B1EAAE,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5896,K34,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,8D74420D-C64D-443C-BE86-6D50C6A776BB,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5824,K35,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,BBB44338-0612-4B07-93AC-0185294B1EDD,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6104,K36,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,78CBAE11-9832-416F-933E-6A637E2946B5,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5825,K37,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,5B2FB1D7-D6C2-4027-BCE1-055CE9AFACF0,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6102,K38,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,B1149924-A0B2-4CD0-B11A-3730C6DFEC8F,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5902,K39,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,1CD9D088-B327-4095-84A9-7CBD4C542778,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5947,K4,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,05E7AB1F-A686-4474-9746-BB4FEBD0035A,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
273,K4,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,D294972D-0C56-4AC0-BC23-528BED38C785,Uppistova 2;12108,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
5998,K40,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,4FEA587F-1909-4E41-B897-E33A7B03F68C,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6085,K41,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,54BA2D3D-FD6E-4ABA-AD8F-15F7D1984579,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5926,K42,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,7DDF3606-BC88-4C14-979E-9A1E977F5CD0,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
6079,K43,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,BD13FD1F-C9C7-4333-8A50-F739EE96EB55,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
5969,K44,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Gamalt,,,0.10,0.00,HOLDING,,,True,2021DEDD-00B2-482D-B591-ED3E738F41A2,,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
