schema_name,table_name,column_name,data_type,is_nullable,char_max_length,numeric_precision,numeric_scale,column_default
dbo,PopDistCost,PeriodAmount,float,NO,,53,,NULL
dbo,PopDistCost,OpeningRFSMorts,float,NO,,53,,NULL
dbo,PopDistCost,PeriodRFSMorts,float,NO,,53,,NULL
dbo,PopDistCost,Released,bit,NO,,,,NULL
dbo,PopIndividuals,IndividualID,uniqueidentifier,NO,,,,NULL
dbo,PopIndividuals,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,PopIndividuals,Absolute,bit,NO,,,,NULL
dbo,PopulationAttributes,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,PopulationAttributes,AttributeID,int,NO,,10,0,NULL
dbo,PopulationAttributes,StringValue,nvarchar,YES,1024,,,NULL
dbo,PopulationAttributes,BoolValue,bit,YES,,,,NULL
dbo,PopulationAttributes,DateTimeValue,datetime,YES,,,,NULL
dbo,PopulationAttributes,FloatValue,float,YES,,53,,NULL
dbo,PopulationAttributes,IntValue,int,YES,,10,0,NULL
dbo,PopulationLink,FromPopulationID,uniqueidentifier,NO,,,,NULL
dbo,PopulationLink,ToPopulationID,uniqueidentifier,NO,,,,NULL
dbo,PopulationLink,OperationID,uniqueidentifier,NO,,,,NULL
dbo,PopulationLink,LinkType,tinyint,NO,,3,0,NULL
dbo,PopulationProductionStages,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,PopulationProductionStages,StageID,uniqueidentifier,NO,,,,NULL
dbo,PopulationProductionStages,StartTime,datetime,NO,,,,NULL
dbo,PopulationProperty,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,PopulationProperty,EarliestInputTime,datetime,YES,,,,NULL
dbo,Populations,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,Populations,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,Populations,PopulationName,nvarchar,YES,-1,,,NULL
dbo,Populations,Species,int,NO,,10,0,NULL
dbo,Populations,StartTime,datetime,NO,,,,NULL
dbo,Populations,EndTime,datetime,YES,,,,NULL
dbo,Populations,InputYear,char,NO,2,,,NULL
dbo,Populations,ProjectNumber,varchar,NO,4,,,NULL
dbo,Populations,RunningNumber,int,NO,,10,0,NULL
dbo,Populations,FishGroupNumberIsLocked,bit,NO,,,,NULL
dbo,PredatorMortalities,ActivityID,uniqueidentifier,NO,,,,NULL
dbo,PredatorMortalities,PredatorCauseOfDeathID,int,NO,,10,0,NULL
dbo,PredatorMortalities,PredatorSpeciesID,int,NO,,10,0,NULL
dbo,PredatorMortalities,OrgUnitID,uniqueidentifier,NO,,,,NULL
dbo,PredatorMortalities,RegisteredByID,uniqueidentifier,NO,,,,NULL
dbo,PredatorMortalities,StartTime,datetime,NO,,,,NULL
dbo,PredatorMortalities,RegistrationTime,datetime,NO,,,,NULL
dbo,PredatorMortalities,Mortalities,int,NO,,10,0,NULL
dbo,PredatorMortalities,Comment,text,YES,2147483647,,,NULL
dbo,PredatorsCauseOfDeath,ItemID,int,NO,,10,0,NULL
dbo,PredatorsCauseOfDeath,TextID,int,NO,,10,0,NULL
dbo,PredatorsCauseOfDeath,DefaultText,nvarchar,NO,-1,,,NULL
dbo,PredatorsCauseOfDeath,Active,bit,NO,,,,NULL
dbo,PredatorsCauseOfDeath,SystemDelivered,bit,NO,,,,NULL
dbo,PredatorSpecies,ItemID,int,NO,,10,0,NULL
dbo,PredatorSpecies,TextID,int,NO,,10,0,NULL
dbo,PredatorSpecies,DefaultText,nvarchar,NO,-1,,,NULL
dbo,PredatorSpecies,Active,bit,NO,,,,NULL
dbo,PredatorSpecies,SystemDelivered,bit,NO,,,,NULL
dbo,PriceTable,PriceTableID,uniqueidentifier,NO,,,,NULL
dbo,PriceTable,TableName,nvarchar,NO,255,,,NULL
dbo,PriceTable,Description,nvarchar,YES,-1,,,NULL
dbo,PriceTable,SpeciesID,int,YES,,10,0,NULL
dbo,PriceTable,CurrencyID,int,YES,,10,0,NULL
dbo,PriceTableAdditions,PriceTableID,uniqueidentifier,NO,,,,NULL
dbo,PriceTableAdditions,AdditionID,uniqueidentifier,NO,,,,NULL
dbo,PriceTableAdditions,AdditionType,int,YES,,10,0,NULL
dbo,PriceTableAdditions,Cost,float,NO,,53,,NULL
dbo,PriceTableAdditions,PricingType,int,YES,,10,0,NULL
dbo,PriceTableDetails,PriceTableID,uniqueidentifier,NO,,,,NULL
dbo,PriceTableDetails,FromWeight,float,NO,,53,,NULL
dbo,PriceTableDetails,ToWeight,float,YES,,53,,NULL
dbo,PriceTableDetails,PricePerFish,float,YES,,53,,NULL
dbo,PriceTableDetails,PricePerKg,float,YES,,53,,NULL
dbo,PriceTablePurpose,PriceTableID,uniqueidentifier,NO,,,,NULL
dbo,PriceTablePurpose,PurposeID,int,NO,,10,0,NULL
dbo,PriceTablePurposeTypes,PurposeID,int,NO,,10,0,NULL
dbo,PriceTablePurposeTypes,TextID,int,NO,,10,0,NULL
dbo,PriceTablePurposeTypes,DefaultText,nvarchar,NO,50,,,NULL
dbo,ProductionCostModelEntries,ProductionCostModelID,uniqueidentifier,NO,,,,NULL
dbo,ProductionCostModelEntries,Weight,float,NO,,53,,NULL
dbo,ProductionCostModelEntries,ProductionCostPerItem,float,NO,,53,,NULL
dbo,ProductionCostModels,ProductionCostModelID,uniqueidentifier,NO,,,,NULL
dbo,ProductionCostModels,ModifiedDate,datetime,NO,,,,NULL
dbo,ProductionCostModels,ModifiedByUserID,uniqueidentifier,NO,,,,NULL
dbo,ProductionCostModels,ItemType,int,NO,,10,0,NULL
dbo,ProductionGoalTable,ModelID,uniqueidentifier,NO,,,,NULL
dbo,ProductionGoalTable,CostCenterID,uniqueidentifier,NO,,,,NULL
dbo,ProductionGoalTable,Month1,int,NO,,10,0,NULL
dbo,ProductionGoalTable,Month2,int,NO,,10,0,NULL
dbo,ProductionGoalTable,Month3,int,NO,,10,0,NULL
dbo,ProductionGoalTable,Month4,int,NO,,10,0,NULL
dbo,ProductionGoalTable,Month5,int,NO,,10,0,NULL
dbo,ProductionGoalTable,Month6,int,NO,,10,0,NULL
dbo,ProductionGoalTable,Month7,int,NO,,10,0,NULL
dbo,ProductionGoalTable,Month8,int,NO,,10,0,NULL
dbo,ProductionGoalTable,Month9,int,NO,,10,0,NULL
dbo,ProductionGoalTable,Month10,int,NO,,10,0,NULL
dbo,ProductionGoalTable,Month11,int,NO,,10,0,NULL
dbo,ProductionGoalTable,Month12,int,NO,,10,0,NULL
dbo,ProductionStages,StageID,uniqueidentifier,NO,,,,NULL
dbo,ProductionStages,StageOrder,int,NO,,10,0,NULL
dbo,ProductionStages,StageName,nvarchar,NO,-1,,,NULL
dbo,ProductionStages,StageNameTextID,int,NO,,10,0,NULL
dbo,PublicFeedUseStatus,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,PublicFeedUseStatus,StatusTime,datetime,NO,,,,NULL
dbo,PublicFeedUseStatus,StatusType,int,NO,,10,0,NULL
dbo,PublicFeedUseStatus,FeedTypeID,int,NO,,10,0,NULL
dbo,PublicFeedUseStatus,FeedUseKg,float,NO,,53,,NULL
dbo,PublicLiceSampleData,SampleID,uniqueidentifier,NO,,,,NULL
dbo,PublicLiceSampleData,LiceStagesID,int,NO,,10,0,NULL
dbo,PublicLiceSampleData,LiceCount,float,NO,,53,,NULL
dbo,PublicLiceSamples,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,PublicLiceSamples,SampleID,uniqueidentifier,NO,,,,NULL
dbo,PublicLiceSamples,SampleDate,datetime,NO,,,,NULL
dbo,PublicLiceSamples,NumberOfFish,int,NO,,10,0,NULL
dbo,PublicMortalityStatus,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,PublicMortalityStatus,StatusTime,datetime,NO,,,,NULL
dbo,PublicMortalityStatus,StatusType,int,NO,,10,0,NULL
dbo,PublicMortalityStatus,MortalityCauseID,int,NO,,10,0,NULL
dbo,PublicMortalityStatus,MortalityCount,float,NO,,53,,NULL
dbo,PublicMortalityStatus,MortalityBiomassKg,float,NO,,53,,NULL
dbo,PublicOperationTypes,OperationType,int,NO,,10,0,NULL
dbo,PublicOperationTypes,TextID,int,NO,,10,0,NULL
dbo,PublicOperationTypes,Text,nvarchar,NO,50,,,NULL
dbo,PublicPlanPopulation,ScenarioID,uniqueidentifier,NO,,,,NULL
dbo,PublicPlanPopulation,PlanPopulationID,uniqueidentifier,NO,,,,NULL
dbo,PublicPlanPopulation,Specie,int,NO,,10,0,NULL
dbo,PublicPlanPopulation,StartTime,datetime,NO,,,,NULL
dbo,PublicPlanPopulation,EndTime,datetime,NO,,,,NULL
dbo,PublicPlanPopulation,YearClass,char,NO,4,,,NULL
dbo,PublicPlanPopulation,ProjectNumber,char,NO,4,,,NULL
dbo,PublicPlanPopulation,PlanContainerID,uniqueidentifier,NO,,,,NULL
dbo,PublicPlanPopulation,PopulationName,nvarchar,NO,50,,,NULL
dbo,PublicPlanPopulationAttributes,ScenarioID,uniqueidentifier,NO,,,,NULL
dbo,PublicPlanPopulationAttributes,PlanPopulationID,uniqueidentifier,NO,,,,NULL
dbo,PublicPlanPopulationAttributes,AttributeID,int,NO,,10,0,NULL
dbo,PublicPlanPopulationAttributes,StringValue,nvarchar,YES,1024,,,NULL
dbo,PublicPlanPopulationAttributes,BoolValue,bit,YES,,,,NULL
dbo,PublicPlanPopulationAttributes,DateTimeValue,datetime,YES,,,,NULL
dbo,PublicPlanPopulationAttributes,FloatValue,float,YES,,53,,NULL
dbo,PublicPlanPopulationAttributes,IntValue,int,YES,,10,0,NULL
dbo,PublicPlanStatusValues,ScenarioID,uniqueidentifier,NO,,,,NULL
dbo,PublicPlanStatusValues,StatusID,uniqueidentifier,NO,,,,NULL
dbo,PublicPlanStatusValues,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,PublicPlanStatusValues,StatusTime,datetime,NO,,,,NULL
dbo,PublicPlanStatusValues,StatusType,int,NO,,10,0,NULL
dbo,PublicPlanStatusValues,CurrentCount,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,CurrentBiomassKg,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,FeedAmountKg,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,HarvestCount,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,HarvestBiomassKg,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,InputCount,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,InputBiomassKg,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,SalesCount,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,SalesBiomassKg,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,MortalityCount,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,MortalityBiomassKg,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,CullingCount,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,CullingBiomass,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,LostInSamplesCount,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,LostInSamplesBiomassKg,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,EscapeCount,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,EscapeBiomassKg,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,DeviationCount,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,DeviationBiomassKg,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,HarvestDiscardsCount,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,HarvestDiscardsBiomassKg,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,LostInSpawningCount,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,LostInSpawningBiomassKg,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,ClosingDeviationCount,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,ClosingDeviationBiomassKg,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,Temperature,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,CalcFeedAmountKg,float,NO,,53,,NULL
dbo,PublicPlanStatusValues,ATU,float,YES,,53,,NULL
dbo,PublicPlanStatusValues,IsFasting,bit,NO,,,,NULL
dbo,PublicPlanStatusValues,Volume,float,YES,,53,,NULL
dbo,PublicSampleReasons,SampleReason,int,NO,,10,0,NULL
dbo,PublicSampleReasons,Text,nvarchar,NO,50,,,NULL
dbo,PublicSampleReasons,TextID,int,YES,,10,0,NULL
dbo,PublicStatusValues,StatusID,uniqueidentifier,NO,,,,NULL
dbo,PublicStatusValues,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,PublicStatusValues,StatusTime,datetime,NO,,,,NULL
dbo,PublicStatusValues,StatusType,int,NO,,10,0,NULL
dbo,PublicStatusValues,CurrentCount,float,NO,,53,,NULL
dbo,PublicStatusValues,CurrentBiomassKg,float,NO,,53,,NULL
dbo,PublicStatusValues,FeedAmountKg,float,NO,,53,,NULL
dbo,PublicStatusValues,HarvestCount,float,NO,,53,,NULL
dbo,PublicStatusValues,HarvestBiomassKg,float,NO,,53,,NULL
dbo,PublicStatusValues,InputCount,float,NO,,53,,NULL
dbo,PublicStatusValues,InputBiomassKg,float,NO,,53,,NULL
dbo,PublicStatusValues,SalesCount,float,NO,,53,,NULL
dbo,PublicStatusValues,SalesBiomassKg,float,NO,,53,,NULL
dbo,PublicStatusValues,MortalityCount,float,NO,,53,,NULL
dbo,PublicStatusValues,MortalityBiomassKg,float,NO,,53,,NULL
dbo,PublicStatusValues,CullingCount,float,NO,,53,,NULL
dbo,PublicStatusValues,CullingBiomass,float,NO,,53,,NULL
dbo,PublicStatusValues,LostInSamplesCount,float,NO,,53,,NULL
dbo,PublicStatusValues,LostInSamplesBiomassKg,float,NO,,53,,NULL
dbo,PublicStatusValues,EscapeCount,float,NO,,53,,NULL
dbo,PublicStatusValues,EscapeBiomassKg,float,NO,,53,,NULL
dbo,PublicStatusValues,DeviationCount,float,NO,,53,,NULL
dbo,PublicStatusValues,DeviationBiomassKg,float,NO,,53,,NULL
dbo,PublicStatusValues,HarvestDiscardsCount,float,NO,,53,,NULL
dbo,PublicStatusValues,HarvestDiscardsBiomassKg,float,NO,,53,,NULL
dbo,PublicStatusValues,LostInSpawningCount,float,NO,,53,,NULL
dbo,PublicStatusValues,LostInSpawningBiomassKg,float,NO,,53,,NULL
dbo,PublicStatusValues,ClosingDeviationCount,float,NO,,53,,NULL
dbo,PublicStatusValues,ClosingDeviationBiomassKg,float,NO,,53,,NULL
dbo,PublicStatusValues,Temperature,float,YES,,53,,NULL
dbo,PublicStatusValues,CalcFeedAmountKg,float,NO,,53,,NULL
dbo,PublicStatusValues,ATU,float,NO,,53,,NULL
dbo,PublicStatusValues,IsFasting,bit,NO,,,,NULL
dbo,PublicStatusValues,Volume,float,NO,,53,,NULL
dbo,PublicStatusValues,ReasonForNotFeeding,int,YES,,10,0,NULL
dbo,PublicStatusValues,ReasonForNotCheckingMortality,int,YES,,10,0,NULL
dbo,PublicTransfers,OperationID,uniqueidentifier,NO,,,,NULL
dbo,PublicTransfers,SourcePop,uniqueidentifier,NO,,,,NULL
dbo,PublicTransfers,DestPop,uniqueidentifier,NO,,,,NULL
dbo,PublicTransfers,ShareCountForward,float,NO,,53,,NULL
dbo,PublicTransfers,ShareBiomassForward,float,NO,,53,,NULL
dbo,PublicTranslations,LanguageID,int,NO,,10,0,NULL
dbo,PublicTranslations,TextID,int,NO,,10,0,NULL
dbo,PublicTranslations,Text,nvarchar,NO,-1,,,NULL
dbo,PublicWeeklyFreshwaterKPIs,Week,datetime,NO,,,,NULL
dbo,PublicWeeklyFreshwaterKPIs,SiteName,nvarchar,NO,50,,,NULL
dbo,PublicWeeklyFreshwaterKPIs,InputNumber,nvarchar,NO,4,,,NULL
dbo,PublicWeeklyFreshwaterKPIs,CreatedTime,datetime,NO,,,,NULL
dbo,PublicWeeklyFreshwaterKPIs,EGI,float,NO,,53,,NULL
dbo,PublicWeeklyFreshwaterKPIs,MortalityCount,int,NO,,10,0,NULL
dbo,PublicWeeklyFreshwaterKPIs,MortalityPercent,float,NO,,53,,NULL
dbo,PublicWeeklyFreshwaterKPIs,Temperature,float,NO,,53,,NULL
dbo,PublicWeeklyFreshwaterKPIs,O2,float,NO,,53,,NULL
dbo,PublicWeeklyFreshwaterKPIs,N2,float,NO,,53,,NULL
dbo,PublicWeeklyFreshwaterKPIs,GrowthKg,float,NO,,53,,NULL
dbo,PublicWeeklyFreshwaterKPIs,FeedKg,float,NO,,53,,NULL
dbo,PublicWeeklyFreshwaterKPIs,CalculatedFeedKg,float,NO,,53,,NULL
dbo,PublicWeeklyFreshwaterKPIs,SoldCount,int,NO,,10,0,NULL
dbo,PublicWeeklyFreshwaterKPIs,SoldKg,float,NO,,53,,NULL
dbo,PublicWeeklyFreshwaterKPIs,DeviationCount,int,NO,,10,0,NULL
dbo,PublicWeeklyMarineKPIs,Week,datetime,NO,,,,NULL
dbo,PublicWeeklyMarineKPIs,SiteName,nvarchar,NO,50,,,NULL
dbo,PublicWeeklyMarineKPIs,UnitName,nvarchar,NO,50,,,NULL
dbo,PublicWeeklyMarineKPIs,CreatedTime,datetime,NO,,,,NULL
dbo,PublicWeeklyMarineKPIs,EGI,float,NO,,53,,NULL
dbo,PublicWeeklyMarineKPIs,MortalityCount,int,NO,,10,0,NULL
dbo,PublicWeeklyMarineKPIs,MortalityPercent,float,NO,,53,,NULL
dbo,PublicWeeklyMarineKPIs,Temperature,float,NO,,53,,NULL
dbo,PublicWeeklyMarineKPIs,FeedKg,float,NO,,53,,NULL
dbo,PublicWeightSamples,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,PublicWeightSamples,SampleID,uniqueidentifier,NO,,,,NULL
dbo,PublicWeightSamples,SampleDate,datetime,NO,,,,NULL
dbo,PublicWeightSamples,AvgWeight,float,NO,,53,,NULL
dbo,PublicWeightSamples,CVPercent,float,YES,,53,,NULL
dbo,PublicWeightSamples,ConditionFactor,float,YES,,53,,NULL
dbo,PublicWeightSamples,NumberOfFish,float,NO,,53,,NULL
dbo,PublicWeightSamples,Corrective,bit,NO,,,,NULL
dbo,PublicWeightSamples,SampleReason,int,NO,,10,0,NULL
dbo,QualityClasses,QualityClassesID,int,NO,,10,0,NULL
dbo,QualityClasses,TextID,int,NO,,10,0,NULL
dbo,QualityClasses,DefaultText,nvarchar,NO,-1,,,NULL
dbo,QualityClasses,Active,bit,NO,,,,NULL
dbo,QualityClasses,SystemDelivered,bit,NO,,,,NULL
dbo,QualityPrices,TableID,uniqueidentifier,NO,,,,NULL
dbo,QualityPrices,QualityClass,int,NO,,10,0,NULL
dbo,QualityPrices,PriceAdjustment,float,NO,,53,,NULL
dbo,QualityPrices,PriceAdjustmentType,tinyint,NO,,3,0,NULL
dbo,QualityTableEntries,QualityTableID,uniqueidentifier,NO,,,,NULL
dbo,QualityTableEntries,QualityClass,int,NO,,10,0,NULL
dbo,QualityTableEntries,IntervalStart,smallint,NO,,5,0,NULL
dbo,QualityTableEntries,Share,float,NO,,53,,NULL
dbo,QualityTables,QualityTableID,uniqueidentifier,NO,,,,NULL
dbo,QualityTables,Name,nvarchar,NO,50,,,NULL
dbo,QualityTables,IntervalType,tinyint,NO,,3,0,NULL
dbo,ReasonForFeeding,ReasonForFeedingID,int,NO,,10,0,NULL
dbo,ReasonForFeeding,TextID,int,NO,,10,0,NULL
dbo,ReasonForFeeding,DefaultText,nvarchar,NO,-1,,,NULL
dbo,ReasonForFeeding,Active,bit,NO,,,,NULL
dbo,ReasonForFeeding,SystemDelivered,bit,NO,,,,NULL
dbo,ReasonForNotCheckingMortality,ID,int,NO,,10,0,NULL
dbo,ReasonForNotCheckingMortality,TextID,int,NO,,10,0,NULL
dbo,ReasonForNotCheckingMortality,DefaultText,nvarchar,NO,-1,,,NULL
dbo,ReasonForNotCheckingMortality,Active,bit,NO,,,,NULL
dbo,ReasonForNotCheckingMortality,SystemDelivered,bit,NO,,,,NULL
dbo,ReasonForNotFeeding,ReasonForNotFeedingID,int,NO,,10,0,NULL
dbo,ReasonForNotFeeding,TextID,int,NO,,10,0,NULL
dbo,ReasonForNotFeeding,DefaultText,nvarchar,NO,-1,,,NULL
dbo,ReasonForNotFeeding,Active,bit,NO,,,,NULL
dbo,ReasonForNotFeeding,SystemDelivered,bit,NO,,,,NULL
dbo,ReasonForNotFeeding,IsFastingCause,bit,NO,,,,NULL
dbo,ReasonForTransfer,ReasonForTransferID,int,NO,,10,0,NULL
dbo,ReasonForTransfer,TextID,int,NO,,10,0,NULL
dbo,ReasonForTransfer,DefaultText,nvarchar,NO,-1,,,NULL
dbo,ReasonForTransfer,Active,bit,NO,,,,NULL
dbo,ReasonForTransfer,SystemDelivered,bit,NO,,,,NULL
dbo,ReplicationScript,TaskID,uniqueidentifier,NO,,,,NULL
dbo,ReplicationScript,MinFileSize,float,NO,,53,,NULL
dbo,ReplicationScript,MaxFileSize,float,NO,,53,,NULL
dbo,ReplicationScript,Script,nvarchar,NO,-1,,,NULL
dbo,ReplicationSites,TaskID,uniqueidentifier,NO,,,,NULL
dbo,ReplicationSites,OrgUnitID,uniqueidentifier,NO,,,,NULL
dbo,ReplicationTask,TaskID,uniqueidentifier,NO,,,,NULL
dbo,ReplicationTask,TaskName,nvarchar,NO,-1,,,NULL
dbo,ReplicationTask,ReplicationFolder,nvarchar,NO,-1,,,NULL
dbo,ReplicationTask,LastRun,datetime,YES,,,,NULL
dbo,ReplicationTask,AllSites,bit,NO,,,,NULL
dbo,ReplicationTask,ReplicatorID,nvarchar,NO,-1,,,NULL
dbo,ReplicationTask,IgnoreFeedstoreAccess,bit,NO,,,,NULL
dbo,ReplicationTask,ShowADFSites,bit,NO,,,,NULL
dbo,ReplicationTask,IncludePlanAndFinance,bit,NO,,,,NULL
dbo,ReportedHarvestPrognosis,TransmissionID,uniqueidentifier,NO,,,,NULL
dbo,ReportedHarvestPrognosis,Date,datetime,NO,,,,NULL
dbo,ReportedHarvestPrognosis,UserID,uniqueidentifier,NO,,,,NULL
dbo,ReportTemplates,TemplateID,uniqueidentifier,NO,,,,NULL
dbo,ReportTemplates,FolderID,uniqueidentifier,NO,,,,NULL
dbo,ReportTemplates,TemplateName,nvarchar,NO,-1,,,NULL
dbo,ReportTemplates,TemplateNameTextID,int,NO,,10,0,NULL
dbo,ReportTemplates,ReportDefinition,nvarchar,NO,-1,,,NULL
dbo,ReportTemplates,ReportType,int,NO,,10,0,NULL
dbo,ReportUse,TemplateID,uniqueidentifier,NO,,,,NULL
dbo,ReportUse,UserID,uniqueidentifier,NO,,,,NULL
dbo,ReportUse,LastUsed,datetime,NO,,,,NULL
dbo,RHPQualities,TransmissionID,uniqueidentifier,NO,,,,NULL
dbo,RHPQualities,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,RHPQualities,NS9403QualityID,int,NO,,10,0,NULL
dbo,RHPQualities,Share,float,NO,,53,,NULL
dbo,RHPSingleHarvest,TransmissionID,uniqueidentifier,NO,,,,NULL
dbo,RHPSingleHarvest,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,RHPSingleHarvest,HarvestDate,datetime,NO,,,,NULL
dbo,RHPSingleHarvest,TradingStatus,int,NO,,10,0,NULL
dbo,RHPSingleHarvest,HarvestID,nvarchar,NO,50,,,NULL
dbo,RHPSingleHarvest,HarvestPlantID,uniqueidentifier,NO,,,,NULL
dbo,RHPSingleHarvest,TransportCarrierID,uniqueidentifier,NO,,,,NULL
dbo,RHPSingleHarvestWeightClasses,TransmissionID,uniqueidentifier,NO,,,,NULL
dbo,RHPSingleHarvestWeightClasses,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,RHPSingleHarvestWeightClasses,HarvestDate,datetime,NO,,,,NULL
dbo,RHPSingleHarvestWeightClasses,FromWeight,float,NO,,53,,NULL
dbo,RHPSingleHarvestWeightClasses,ToWeight,float,NO,,53,,NULL
dbo,RHPSingleHarvestWeightClasses,Count,float,NO,,53,,NULL
dbo,RHPSingleHarvestWeightClasses,Biomass,float,NO,,53,,NULL
dbo,RHPSingleHarvestWeightClasses,NumberOfBoxes,float,YES,,53,,NULL
dbo,RHPUnitPrognosis,TransmissionID,uniqueidentifier,NO,,,,NULL
dbo,RHPUnitPrognosis,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,RHPUnitPrognosis,FromDate,datetime,NO,,,,NULL
dbo,RHPUnitPrognosis,ToDate,datetime,NO,,,,NULL
dbo,RolePlugins,RoleID,uniqueidentifier,NO,,,,NULL
dbo,RolePlugins,PluginID,uniqueidentifier,NO,,,,NULL
dbo,RolePlugins,PluginSettings,nvarchar,YES,-1,,,NULL
dbo,RoleReportColumnGroups,RoleID,uniqueidentifier,NO,,,,NULL
dbo,RoleReportColumnGroups,ReportTypeID,int,NO,,10,0,NULL
dbo,RoleReportColumnGroups,GroupID,varchar,NO,254,,,NULL
dbo,RoleReportColumns,RoleID,uniqueidentifier,NO,,,,NULL
dbo,RoleReportColumns,ReportTypeID,int,NO,,10,0,NULL
dbo,RoleReportColumns,ColumnID,varchar,NO,254,,,NULL
dbo,Roles,RoleID,uniqueidentifier,NO,,,,NULL
dbo,Roles,Active,bit,NO,,,,NULL
dbo,Roles,Description,nvarchar,NO,-1,,,NULL
dbo,Roles,RoleName,nvarchar,NO,-1,,,NULL
dbo,Roles,RoleNameTextID,int,NO,,10,0,NULL
dbo,Roles,DescriptionTextID,int,NO,,10,0,NULL
dbo,RoleShares,ShareID,uniqueidentifier,NO,,,,NULL
dbo,RoleShares,RoleID,uniqueidentifier,NO,,,,NULL
dbo,RoleShares,AllowWrite,bit,NO,,,,NULL
dbo,SaleCause,SaleCauseID,int,NO,,10,0,NULL
dbo,SaleCause,TextID,int,NO,,10,0,NULL
dbo,SaleCause,DefaultText,nvarchar,NO,-1,,,NULL
dbo,SaleCause,Active,bit,NO,,,,NULL
dbo,SaleCause,SystemDelivered,bit,NO,,,,NULL
dbo,SalesPriceAssumptionsTable,TableID,uniqueidentifier,NO,,,,NULL
dbo,SalesPriceAssumptionsTable,Name,nvarchar,NO,50,,,NULL
dbo,SalesPriceAssumptionsTable,QualityClass,int,NO,,10,0,NULL
dbo,SalesPriceAssumptionsTableEntries,TableID,uniqueidentifier,NO,,,,NULL
dbo,SalesPriceAssumptionsTableEntries,FromWeight,float,NO,,53,,NULL
dbo,SalesPriceAssumptionsTableEntries,FromDate,datetime,NO,,,,NULL
dbo,SalesPriceAssumptionsTableEntries,Price,float,NO,,53,,NULL
dbo,SalesPriceAssumptionsWeightClasses,TableID,uniqueidentifier,NO,,,,NULL
dbo,SalesPriceAssumptionsWeightClasses,FromWeight,float,NO,,53,,NULL
dbo,SalesPriceAssumptionsWeightClasses,IntervalName,nvarchar,NO,50,,,NULL
dbo,ScheduleItems,ItemID,uniqueidentifier,NO,,,,NULL
dbo,ScheduleItems,JobControllerID,uniqueidentifier,NO,,,,NULL
dbo,ScheduleItems,ScheduleID,uniqueidentifier,NO,,,,NULL
dbo,ScheduleItems,ItemOrder,int,NO,,10,0,NULL
dbo,ScheduleItems,Settings,nvarchar,YES,-1,,,NULL
dbo,ScheduleLog,LogID,uniqueidentifier,NO,,,,NULL
dbo,ScheduleLog,ScheduleID,uniqueidentifier,NO,,,,NULL
dbo,ScheduleLog,ScheduleItemID,uniqueidentifier,NO,,,,NULL
dbo,ScheduleLog,RunTime,datetime,NO,,,,NULL
dbo,ScheduleLog,Status,int,NO,,10,0,NULL
dbo,ScheduleLogItems,LogID,uniqueidentifier,NO,,,,NULL
dbo,ScheduleLogItems,LogItemID,int,NO,,10,0,NULL
dbo,ScheduleLogItems,LogItemTime,datetime,NO,,,,NULL
dbo,ScheduleLogItems,LogItemText,nvarchar,NO,-1,,,NULL
dbo,ScheduleLogItems,LogItemCategory,int,NO,,10,0,NULL
